Ligand#,index_Rh,index_donor_max,index_donor_min,element_Rh,element_donor_max,element_donor_min,distance_pi_bond_1,distance_pi_bond_1_element_1,distance_pi_bond_1_element_2,distance_pi_bond_1_element_1_idx,distance_pi_bond_1_element_2_idx,distance_pi_bond_2,distance_pi_bond_2_element_1,distance_pi_bond_2_element_2,distance_pi_bond_2_element_1_idx,distance_pi_bond_2_element_2_idx,dihedral_angle_1,dihedral_angle_1_element_1,dihedral_angle_1_element_2,dihedral_angle_1_element_3,dihedral_angle_1_element_4,dihedral_angle_1_index_1,dihedral_angle_1_index_2,dihedral_angle_1_index_3,dihedral_angle_1_index_4,dihedral_angle_2,dihedral_angle_2_element_1,dihedral_angle_2_element_2,dihedral_angle_2_element_3,dihedral_angle_2_element_4,dihedral_angle_2_index_1,dihedral_angle_2_index_2,dihedral_angle_2_index_3,dihedral_angle_2_index_4,NE_quad,NW_quad,SW_quad,SE_quad,"+,+,+_octant","-,+,+_octant","-,-,+_octant","+,-,+_octant","+,-,-_octant","-,-,-_octant","-,+,-_octant","+,+,-_octant",bite_angle,cone_angle,distance_Rh_max_donor_gaussian,distance_Rh_min_donor_gaussian,buried_volume_Rh_3.5A,buried_volume_donor_max,buried_volume_donor_min,buried_volume_Rh_4A,buried_volume_Rh_5A,buried_volume_Rh_6A,buried_volume_Rh_7A,dispersion_p_int_Rh_gfn2_xtb,dispersion_p_int_donor_max_gfn2_xtb,dispersion_p_int_donor_min_gfn2_xtb,sasa_gfn2_xtb,ip_gfn2_xtb,dipole_gfn2_xtb,ea_gfn2_xtb,electrofugality_gfn2_xtb,nucleofugality_gfn2_xtb,nucleophilicity_gfn2_xtb,electrophilicity_gfn2_xtb,HOMO_LUMO_gap_gfn2_xtb,optimization_success_dft,wall_time_dft,cpu_time_dft,sum_electronic_and_free_energy_dft,sum_electronic_and_enthalpy_dft,zero_point_correction_dft,entropy_dft,orbital_occupation_min_donor_Rh_dft,anti_orbital_occupation_min_donor_Rh_dft,orbital_occupation_max_donor_Rh_dft,anti_orbital_occupation_max_donor_Rh_dft,orbital_occupation_min_donor_other_atom_1_dft,orbital_occupation_min_donor_other_atom_1_element_dft,orbital_occupation_min_donor_other_atom_1_index_dft,orbital_occupation_min_donor_other_atom_2_dft,orbital_occupation_min_donor_other_atom_2_element_dft,orbital_occupation_min_donor_other_atom_2_index_dft,orbital_occupation_min_donor_other_atom_3_dft,orbital_occupation_min_donor_other_atom_3_element_dft,orbital_occupation_min_donor_other_atom_3_index_dft,anti_orbital_occupation_min_donor_other_atom_1_dft,anti_orbital_occupation_min_donor_other_atom_1_element_dft,anti_orbital_occupation_min_donor_other_atom_1_index_dft,anti_orbital_occupation_min_donor_other_atom_2_dft,anti_orbital_occupation_min_donor_other_atom_2_element_dft,anti_orbital_occupation_min_donor_other_atom_2_index_dft,anti_orbital_occupation_min_donor_other_atom_3_dft,anti_orbital_occupation_min_donor_other_atom_3_element_dft,anti_orbital_occupation_min_donor_other_atom_3_index_dft,orbital_occupation_max_donor_other_atom_1_dft,orbital_occupation_max_donor_other_atom_1_element_dft,orbital_occupation_max_donor_other_atom_1_index_dft,orbital_occupation_max_donor_other_atom_2_dft,orbital_occupation_max_donor_other_atom_2_element_dft,orbital_occupation_max_donor_other_atom_2_index_dft,orbital_occupation_max_donor_other_atom_3_dft,orbital_occupation_max_donor_other_atom_3_element_dft,orbital_occupation_max_donor_other_atom_3_index_dft,anti_orbital_occupation_max_donor_other_atom_1_dft,anti_orbital_occupation_max_donor_other_atom_1_element_dft,anti_orbital_occupation_max_donor_other_atom_1_index_dft,anti_orbital_occupation_max_donor_other_atom_2_dft,anti_orbital_occupation_max_donor_other_atom_2_element_dft,anti_orbital_occupation_max_donor_other_atom_2_index_dft,anti_orbital_occupation_max_donor_other_atom_3_dft,anti_orbital_occupation_max_donor_other_atom_3_element_dft,anti_orbital_occupation_max_donor_other_atom_3_index_dft,dipole_moment_dft,lone_pair_occupancy_min_donor_dft,lone_pair_occupancy_max_donor_dft,dispersion_energy_dft,nbo_charge_Rh_dft,nbo_charge_min_donor_dft,nbo_charge_max_donor_dft,mulliken_charge_Rh_dft,mulliken_charge_min_donor_dft,mulliken_charge_max_donor_dft,homo_energy_dft,lumo_energy_dft,homo_lumo_gap_dft,hardness_dft,softness_dft,electronegativity_dft,electrophilicity_dft
L167,29,8,15,Rh,P,P,1.385702286,C,C,83,80,1.396335116,C,C,82,79,-28.43674033,P,Rh,C,H,15,29,74,77,-7.143272932,P,Rh,C,H,8,29,74,78,0.660664368,0.48457883,0.546845881,0.471440552,0.338613492,0.112513977,0.057771152,0.132361163,0.982715244,0.856643682,0.885109952,0.9613306,85.07532174,223.9320565,2.294821486,2.328083718,0.540631988,0.908352357,0.914886554,0.546986531,0.520805083,0.434976643,0.32063952,56.6258998,66.90833219,0.0,696.0218869,3.314006364,0.310146638,4.657445478,3.662624473,0.537172631,-3.314006364,0.348618109,0.080456437,True,0.696083333,21.65469444,-2078.337209,-2078.23002,0.785892,0.000359514,1.8845,0.34339,1.88496,0.33743,1.95375,C,4.0,1.95441,C,7.0,1.95093,C,9.0,0.06131,C,4.0,0.0661,C,7.0,0.0684,C,9.0,1.95183,C,14.0,1.95452,C,16.0,1.9531,C,19.0,0.06679,C,14.0,0.05907,C,16.0,0.06208,C,19.0,8.530775567,1.1491,1.16633,-3.919235636,-0.30477,1.06687,1.03162,-0.786695,0.285574,0.26752,-8.885605674,-4.597635618,4.287970056,2.143985028,0.466421168,6.741620646,10.59929252
L168,55,50,23,Rh,P,P,1.405074415,C,C,127,124,1.39247586,C,C,126,123,0.079575923,P,Rh,C,H,23,55,118,122,0.601817793,P,Rh,C,H,50,55,118,121,0.566623183,0.568510063,0.522759038,0.523923779,0.225633619,0.234672009,0.177972419,0.275344763,0.907612747,0.902348118,0.86987514,0.770173313,111.0340729,274.8109046,2.422760888,2.443138598,0.545506429,0.880188921,0.908824078,0.571181956,0.588847324,0.55102499,0.46269277,57.11214886,65.54839253,64.01344099,970.0225738,3.143941299,1.715856653,4.843601821,3.536035558,0.394492439,-3.143941299,0.392094259,0.073481875,True,2.822833333,85.96969444,-3300.0335,-3299.86872,1.131861,0.000552675,1.9153,0.36775,1.91308,0.35495,1.9442,C,43.0,1.96519,C,49.0,1.94951,C,51.0,0.06029,C,43.0,0.05374,C,49.0,0.09144,C,51.0,1.94001,C,16.0,1.97075,C,22.0,1.94855,C,24.0,0.06293,C,16.0,0.04787,C,22.0,0.08611,C,24.0,2.098139493,1.22598,1.23789,-5.98932282,-0.16025,0.97431,0.93713,-0.343527,0.259193,0.230891,-8.413760257,-4.038441655,4.375318602,2.187659301,0.457109569,6.226100956,8.8597738
L169,14,2,1,Rh,P,P,1.401032929,C,C,142,139,1.401372918,C,C,141,138,-43.83137002,P,Rh,C,H,2,14,133,137,-43.96780822,P,Rh,C,H,1,14,133,136,0.596463846,0.503633992,0.595042862,0.504169773,0.285827432,0.139722326,0.140747298,0.283637719,0.907100261,0.867545658,0.867592247,0.906448006,99.01997734,248.8969494,2.44805216,2.450183822,0.549880032,0.938874394,0.938920984,0.575883713,0.594458548,0.561067395,0.48498759,67.17624236,71.46185812,72.54932257,967.0233419,3.435200067,0.036178364,4.905803222,3.887556062,0.392552773,-3.435200067,0.452355995,0.067191492,True,4.298166667,131.7494167,-4457.41535,-4457.2595,1.30706,0.000522723,1.8187,0.30091,1.82756,0.30038,1.95233,C,6.0,1.94589,C,65.0,1.94706,C,99.0,0.0569,C,6.0,0.06514,C,65.0,0.04999,C,99.0,1.9521,C,7.0,1.94448,C,82.0,1.94586,C,11.0,0.06007,C,7.0,0.06711,C,82.0,0.06238,C,11.0,69.65269484,1.17724,1.17781,-7.236994651,-0.15091,1.01589,1.01495,-0.44227,0.398586,0.397405,-8.219198854,-4.354910063,3.864288791,1.932144395,0.517559662,6.287054459,10.22880429
L170,47,11,34,Rh,P,P,1.392406107,C,C,201,198,1.387614114,C,C,200,197,2.09928394,P,Rh,C,H,11,47,192,196,-8.729413712,P,Rh,C,H,34,47,192,195,0.529537831,0.558772829,0.461703317,0.54118524,0.193114051,0.153559448,0.122111442,0.088660082,0.86596161,0.963986209,0.960259038,0.834746552,88.99766483,252.728616,2.34798401,2.317206414,0.522648388,0.916266772,0.899180022,0.545605487,0.578084103,0.567560887,0.529686104,60.37027768,66.40046256,64.84699631,1276.585189,3.569275207,1.476075346,5.700035956,4.470009904,0.046698741,-3.569275207,0.900734698,0.071381532,True,10.40133333,319.99175,-4467.677785,-4467.448126,1.795702,0.00077028,1.88503,0.34943,1.89645,0.34353,1.95423,C,8.0,1.95252,C,12.0,1.95396,C,28.0,0.06265,C,8.0,0.0465,C,12.0,0.05335,C,28.0,1.94995,C,21.0,1.95583,C,35.0,1.95525,C,41.0,0.04979,C,21.0,0.06694,C,35.0,0.0552,C,41.0,4.785668021,1.1207,1.11484,-9.984668477,-0.27516,1.10977,1.1163,-0.583386,0.340736,0.343628,-8.147088684,-4.25504428,3.892044404,1.946022202,0.513868752,6.201066482,9.879955501
L171,31,11,24,Rh,P,P,1.391463927,C,C,77,74,1.391358147,C,C,76,73,-1.442636019,P,Rh,C,H,11,31,68,72,-1.04914881,P,Rh,C,H,24,31,68,71,0.523061871,0.478615356,0.523411293,0.479337495,0.094716735,0.150018636,0.150624301,0.095974655,0.951407007,0.807212076,0.80805069,0.950847931,92.03495931,244.0935874,2.390184788,2.389182255,0.501368571,0.914176062,0.914024646,0.51784883,0.516729211,0.444928341,0.323087389,49.0546129,55.0738694,55.36330867,687.2118791,3.601110044,1.316921953,5.053635488,4.135464372,0.32671884,-3.601110044,0.534354328,0.077789806,True,0.698527778,21.46108333,-2223.77775,-2223.673708,0.703968,0.000348959,1.89682,0.34688,1.89672,0.34689,1.96297,C,3.0,1.94475,C,10.0,1.94722,C,12.0,0.06526,C,3.0,0.05493,C,10.0,0.08188,C,12.0,1.94474,C,17.0,1.96295,C,23.0,1.94726,C,25.0,0.05486,C,17.0,0.06534,C,23.0,0.08183,C,25.0,4.148169259,1.21276,1.21253,-3.810250208,-0.23718,0.99179,0.99226,-0.481296,0.352993,0.353722,-8.888598927,-4.721175306,4.16742362,2.08371181,0.479912815,6.804887116,11.11153866
L172,54,55,5,Rh,P,P,1.390236579,C,C,109,106,1.39033728,C,C,108,105,14.80117894,P,Rh,C,H,55,54,100,103,14.71588053,P,Rh,C,H,5,54,100,104,0.552995714,0.613282706,0.553251957,0.612793515,0.187476705,0.303438315,0.30278606,0.187523295,0.918514722,0.923127097,0.922800969,0.918980619,85.11633625,274.9200726,2.328966211,2.328052344,0.583121739,0.922754379,0.922987328,0.618893923,0.643528665,0.590796635,0.478774699,69.19196596,68.88063206,68.37515754,915.3550569,3.895312986,0.353704125,6.052022754,5.104908459,0.003572719,-3.895312986,1.209595473,0.07629149,True,2.466083333,75.13813889,-3141.327195,-3141.191147,0.942565,0.000456307,1.90446,0.35252,1.90446,0.35252,1.96013,C,28.0,1.94605,C,35.0,1.94118,C,36.0,0.06024,C,28.0,0.04616,C,35.0,0.08696,C,36.0,1.96013,C,28.0,1.94605,C,35.0,1.94118,C,36.0,0.06024,C,28.0,0.04616,C,35.0,0.08696,C,36.0,3.122667893,1.19092,1.19062,-5.949471072,-0.26216,1.02865,1.02921,-0.525633,0.325974,0.325801,-8.03089607,-4.603622123,3.427273947,1.713636974,0.583554169,6.317259096,11.64417059
L173,22,5,21,Rh,P,N,1.387811238,C,C,52,49,1.402908498,C,C,51,48,0.536205471,N,Rh,C,H,21,22,43,46,-6.041699377,P,Rh,C,H,5,22,43,47,0.465663436,0.362374208,0.341665114,0.468994596,0.079016027,0.068067462,0.07472978,0.047940738,0.852310846,0.656680954,0.863259411,0.635389489,82.5397026,217.2755769,2.28970452,2.13232885,0.409819931,0.874848584,0.692688921,0.399645429,0.362922172,0.301967209,0.220194349,40.87734544,51.101242,39.58583123,600.0729873,3.676525923,1.169178613,4.81112877,4.123178772,0.481524079,-3.676525923,0.446652849,0.08031625,True,0.201972222,6.248416667,-1585.576969,-1585.493422,0.47468,0.000280218,1.94361,0.238,,,1.95285,C,2.0,1.95955,C,6.0,1.94247,C,9.0,0.08255,C,2.0,0.05313,C,6.0,0.05908,C,9.0,1.97076,C,16.0,1.97518,C,20.0,,,,0.03856,C,16.0,0.02736,C,20.0,,,,5.360590142,1.1748,1.27845,-2.310934432,-0.01382,1.08329,-0.48521,-0.205212,0.383584,-0.301854,-9.036084634,-4.824306456,4.211778178,2.105889089,0.474858816,6.930195545,11.40316708
L174,28,27,62,Rh,P,O,1.410582714,C,C,75,72,1.386129406,C,C,74,71,-6.926520458,O,Rh,C,H,62,28,66,70,1.3881446,P,Rh,C,H,27,28,66,69,0.507943533,0.418398248,0.27324823,0.487933284,0.122530749,0.016446142,0.074916139,0.016446142,0.893356318,0.820350354,0.900950429,0.530050317,91.15175643,195.8223287,2.309218569,2.106186475,0.421729407,0.887520965,0.678554789,0.411826547,0.393173899,0.3586818,0.297679363,45.23160921,56.60833905,38.48859057,751.5239461,3.111946805,1.403591129,4.863484545,3.507546256,0.378114906,-3.111946805,0.395599451,0.067818283,True,0.498805556,15.34872222,-3485.775695,-3485.667035,0.665217,0.000364447,,0.21144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.39101529,1.14517,1.72717,-3.626000444,0.04901,1.10865,-1.0039,-0.223137,0.370945,-0.552694,-8.609410116,-3.931228798,4.678181318,2.339090659,0.427516563,6.270319457,8.404314289
L175,63,21,54,Rh,P,P,1.391909209,C,C,109,106,1.389820284,C,C,108,105,15.08495712,P,Rh,C,H,21,63,100,103,1.673173232,P,Rh,C,H,54,63,100,104,0.617242825,0.587472046,0.559238725,0.535594484,0.29123183,0.245014909,0.133805442,0.184075662,0.94325382,0.929929184,0.937383526,0.934401789,97.62688062,230.330113,2.347571175,2.360884587,0.574788017,0.930563968,0.926376724,0.587285085,0.584864085,0.537145676,0.44957817,66.49482111,62.25186009,57.38983443,961.2150249,3.123918839,0.415099818,5.133069459,3.636584459,0.225596161,-3.123918839,0.51266562,0.068474036,True,2.553166667,77.70719444,-4196.777316,-4196.629404,0.950559,0.000496099,,0.34854,,0.35263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.880196228,1.11661,1.13291,-5.785978235,-0.2647,1.12884,1.07414,-0.595009,0.449975,0.351603,-8.174300069,-4.169872645,4.004427424,2.002213712,0.499447184,6.172086357,9.513132832
L176,43,21,34,Rh,P,P,1.40172182,C,C,85,82,1.391383425,C,C,84,81,22.03584748,P,Rh,C,H,34,43,76,80,0.176015302,P,Rh,C,H,21,43,76,79,0.462169214,0.541464778,0.574543422,0.611908312,0.143729035,0.120434215,0.245201267,0.18174618,0.780609392,0.962495341,0.978615356,0.967340663,91.43485975,236.7540127,2.345547542,2.328829075,0.547463194,0.909517098,0.912353243,0.56466467,0.561435701,0.512959771,0.412875791,60.67788543,56.19076586,63.64701023,792.5047386,3.206761024,0.433869128,5.044298812,3.688503509,0.283443673,-3.206761024,0.481742484,0.071277015,True,1.445722222,43.99355556,-4031.198635,-4031.075552,0.718213,0.000412822,,0.34766,,0.36025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.332841206,1.11993,1.12188,-4.600489864,-0.30258,1.09143,1.05424,-0.626123,0.391217,0.34735,-8.384099848,-4.315997783,4.068102065,2.034051032,0.49162975,6.350048815,9.912022686
L177,50,33,51,Rh,P,P,1.386145815,C,C,125,122,1.385931015,C,C,124,121,9.99311081,P,Rh,C,H,33,50,116,120,10.64213454,P,Rh,C,H,51,50,116,119,0.538156914,0.598513791,0.538506336,0.602450615,0.209560194,0.226938129,0.234299292,0.212541931,0.866753634,0.970089452,0.970601938,0.864470742,98.05434628,233.6892716,2.285868589,2.284787608,0.569424385,0.878884411,0.87882035,0.568051331,0.54104057,0.476962674,0.40593352,69.8134168,63.46351475,64.01615562,1020.765103,3.48173075,3.02328859,5.738434112,4.405404286,0.031239423,-3.48173075,0.923673536,0.091318155,True,2.487416667,74.53930556,-3557.745884,-3557.592859,1.082774,0.000513248,1.8986,0.3294,1.89858,0.32959,1.95726,O,31.0,1.96084,O,32.0,1.96543,N,49.0,0.1041,O,31.0,0.19209,O,32.0,0.10803,N,49.0,1.95717,O,52.0,1.96088,O,53.0,1.96544,N,54.0,0.10383,O,52.0,0.19213,O,53.0,0.10792,N,54.0,9.26221353,1.11161,1.11139,-6.433595596,-0.43697,1.8804,1.88122,-0.894095,0.965341,0.965425,-8.063277618,-4.694236035,3.369041583,1.684520792,0.59364064,6.378756826,12.07718505
L178,41,27,8,Rh,P,P,1.38855105,C,C,83,80,1.388568506,C,C,82,79,-5.938552791,P,Rh,C,H,8,41,74,77,-5.899743872,P,Rh,C,H,27,41,74,78,0.516259784,0.508665673,0.516166605,0.508479314,0.074357063,0.176388371,0.176062244,0.074263884,0.958162505,0.840942974,0.840896385,0.958069325,90.06764534,221.8089281,2.324934775,2.325206317,0.512439433,0.899273202,0.899587682,0.515121656,0.498774085,0.450071432,0.373663634,53.87280131,57.51850119,57.90300201,827.2439189,3.489835855,0.383054029,5.328671964,4.145803527,0.173295708,-3.489835855,0.655967672,0.075480167,True,0.865194444,26.60152778,-2676.626626,-2676.509409,0.713618,0.000393148,1.88588,0.34143,1.88611,0.34149,1.95262,C,26.0,1.95636,C,28.0,1.95666,C,34.0,0.05992,C,26.0,0.06017,C,28.0,0.04486,C,34.0,1.95294,C,4.0,1.95636,C,9.0,1.95645,C,15.0,0.05983,C,4.0,0.05956,C,9.0,0.0452,C,15.0,6.019811459,1.12066,1.12069,-4.574557354,-0.28966,1.11389,1.11386,-0.537772,0.395832,0.395572,-8.593899626,-4.429741372,4.164158254,2.082079127,0.480289143,6.511820499,10.18304388
L179,34,7,25,Rh,P,N,1.388387028,C,C,66,63,1.403753022,C,C,65,62,2.919779459,P,Rh,C,H,7,34,57,61,2.995437764,N,Rh,C,H,25,34,57,60,0.413902348,0.455110883,0.365565598,0.463543608,0.0296776,0.053531495,0.07603429,0.007128215,0.798127097,0.856690272,0.851052926,0.724002982,82.20334744,202.4381236,2.318972348,2.148526755,0.424315132,0.864255265,0.780784104,0.415403296,0.387747942,0.341112976,0.280466718,44.90837317,50.00084824,40.33118075,744.8247499,3.995404807,1.760320371,5.571520555,4.847389716,0.126464353,-3.995404807,0.851984908,0.073985395,True,0.439583333,13.43763889,-1969.064305,-1968.96577,0.575498,0.000330488,1.85335,0.25307,,,1.95837,C,4.0,1.96105,C,8.0,1.95079,C,14.0,0.05143,C,4.0,0.05929,C,8.0,0.05358,C,14.0,1.97698,C,24.0,1.97718,C,26.0,,,,0.0314,C,24.0,0.02333,C,26.0,,,,7.0737404,1.12023,1.27318,-3.384976056,0.01208,1.11628,-0.49238,-0.211832,0.408017,-0.271984,-8.600974587,-4.877912884,3.723061703,1.861530851,0.537192279,6.739443735,12.19966401
L180,14,1,2,Rh,P,P,1.389497828,C,C,88,85,1.387313311,C,C,87,84,9.975937461,P,Rh,C,H,1,14,79,83,-0.820044564,P,Rh,C,H,2,14,79,82,0.485813455,0.485137905,0.509480991,0.512602497,0.151928811,0.158125233,0.114610511,0.076593366,0.819698099,0.812150578,0.910594484,0.942368617,90.63048221,214.8885721,2.29303078,2.311639423,0.498165533,0.898056047,0.884131569,0.502490534,0.494916985,0.457697628,0.381911672,49.16212708,61.57355076,61.47623929,874.2446664,3.12320236,0.696944608,5.026700742,3.586913903,0.2830108,-3.12320236,0.463711542,0.069434099,True,0.873861111,26.21411111,-3867.455642,-3867.321851,0.761398,0.000448737,1.88727,0.34114,1.88765,0.33562,1.9585,C,5.0,1.96001,C,45.0,1.95929,C,53.0,0.06096,C,5.0,0.06727,C,45.0,0.06367,C,53.0,1.94042,C,3.0,1.95807,C,19.0,1.95785,C,26.0,0.07902,C,3.0,0.04411,C,19.0,0.05438,C,26.0,7.613333061,1.11216,1.12169,-4.317354586,-0.30123,1.10734,1.12713,-0.5235,0.43154,0.345069,-8.463284978,-4.294228675,4.169056304,2.084528152,0.479724872,6.378756826,9.759651991
L181,28,22,27,Rh,P,P,1.391049887,C,C,94,91,1.38811177,C,C,93,90,-16.45380647,P,Rh,C,H,27,28,85,88,-3.884770228,P,Rh,C,H,22,28,85,89,0.505614051,0.475144428,0.537691018,0.508735557,0.180162132,0.152627656,0.105478941,0.099608647,0.831065971,0.7976612,0.911992173,0.975773388,89.04772069,221.154126,2.326581867,2.298413533,0.506703084,0.913768403,0.887573379,0.509675067,0.497969947,0.455276883,0.383190399,50.60662713,63.76250357,55.76143269,977.6253367,4.336309644,2.00563308,6.297389362,5.787712824,1.38e-05,-4.336309644,1.45140318,0.061440074,True,1.531444444,47.34580556,-5060.863291,-5060.707185,0.733314,0.000523582,,0.34264,,0.33893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.942780644,1.10525,1.12361,-4.838690834,-0.28892,1.12967,1.12064,-0.57024,0.419289,0.363003,-8.876625917,-4.941315411,3.935310506,1.967655253,0.508219109,6.908970664,12.12963388
L182,14,1,2,Rh,P,P,1.390232294,C,C,108,105,1.389833699,C,C,107,104,1.202693626,P,Rh,C,H,1,14,99,103,-6.795146458,P,Rh,C,H,2,14,99,102,0.536922288,0.583838054,0.546799292,0.540346627,0.154910548,0.237700335,0.142704063,0.112327618,0.918934029,0.929975773,0.937989191,0.981270965,92.12538125,224.4366235,2.325803537,2.322654942,0.552122158,0.911456392,0.924332603,0.552541742,0.535892514,0.491717311,0.418276757,56.37964085,66.40842056,59.26383651,962.6641206,3.089731924,0.459880167,5.136171167,3.599800552,0.21989746,-3.089731924,0.510068628,0.065503951,True,1.491666667,46.16938889,-4178.795348,-4178.646749,0.943711,0.000498403,1.88339,0.34163,1.88799,0.34245,1.95725,C,5.0,1.95505,C,57.0,1.95426,C,64.0,0.06553,C,5.0,0.04885,C,57.0,0.05868,C,64.0,1.93888,C,3.0,1.9568,C,19.0,1.95282,C,26.0,0.0794,C,3.0,0.04304,C,19.0,0.05735,C,26.0,6.441077833,1.09308,1.12709,-5.390559003,-0.31831,1.14539,1.09361,-0.646274,0.410263,0.274356,-8.215117147,-4.068374179,4.146742968,2.073371484,0.482306238,6.141745663,9.096546393
L183,35,8,22,Rh,P,P,1.391051656,C,C,79,76,1.394562804,C,C,78,75,11.69130822,P,Rh,C,H,22,35,70,73,2.4245292,P,Rh,C,H,8,35,70,74,0.508456019,0.535547894,0.498252889,0.490192881,0.112327618,0.126071562,0.13664741,0.175642937,0.90458442,0.945024227,0.843738353,0.82086284,98.14038265,222.196137,2.370489764,2.371765011,0.508176482,0.867132175,0.871983321,0.512382844,0.496373498,0.429700893,0.343747687,47.76853691,51.86145439,48.30874177,778.953994,3.393466192,0.659639639,5.102525604,3.924335352,0.274343556,-3.393466192,0.530869159,0.075891266,True,0.745666667,23.10030556,-2300.630343,-2300.521763,0.713568,0.000364179,1.89191,0.35181,1.88967,0.35145,1.96524,C,7.0,1.94998,C,9.0,1.95454,C,15.0,0.04634,C,7.0,0.07132,C,9.0,0.05855,C,15.0,1.96466,C,21.0,1.94968,C,23.0,1.95397,C,29.0,0.0459,C,21.0,0.0698,C,23.0,0.0557,C,29.0,3.846676364,1.14847,1.15101,-3.982222136,-0.25441,1.06728,1.0656,-0.460233,0.308524,0.265704,-8.763426555,-4.480898776,4.282527779,2.14126389,0.4670139,6.622162666,10.23998924
L184,24,5,17,Rh,P,N,1.38132667,C,C,56,53,1.409541768,C,C,55,52,-21.62015478,N,Rh,C,H,17,24,47,50,6.01946822,P,Rh,C,H,5,24,47,51,0.481783451,0.443044167,0.359019754,0.457207417,0.079202385,0.18943347,0.067741334,0.063361908,0.884364517,0.696654864,0.8466735,0.6546776,81.66325465,228.603855,2.262945635,2.193664881,0.435356877,0.879664788,0.754734672,0.430234002,0.403706521,0.334765749,0.242519056,41.72344944,59.22497966,42.33454371,630.5727151,3.465048147,1.06965675,4.682990684,3.840712692,0.538673861,-3.465048147,0.375664545,0.082813478,True,0.256138889,7.91975,-1699.866651,-1699.776595,0.507421,0.000302049,1.93838,0.24543,,,1.94955,C,2.0,1.96758,C,6.0,1.94464,C,9.0,0.07301,C,2.0,0.04773,C,6.0,0.05681,C,9.0,1.96119,C,16.0,1.97728,C,18.0,,,,0.03257,C,16.0,0.03641,C,18.0,,,,7.615901379,1.1558,1.28922,-2.458620679,-0.02727,1.11571,-0.52989,-0.240688,0.38626,-0.324936,-8.799617697,-4.620221068,4.17939663,2.089698315,0.478537975,6.709919383,10.77261196
L185,32,5,25,Rh,P,N,1.408318682,C,C,70,67,1.384437372,C,C,69,66,-3.539127748,P,Rh,C,H,5,32,61,64,12.29324776,N,Rh,C,H,25,32,61,65,0.458302274,0.349492173,0.602520499,0.638114983,0.080879612,0.072493477,0.296822587,0.310007454,0.835724935,0.626490868,0.97940738,0.895033545,80.55406342,227.038825,2.284206158,2.209685221,0.512171543,0.904287411,0.78224003,0.515183725,0.490186765,0.416856774,0.306878796,45.74238437,57.67375464,43.81182634,687.0231085,3.3512081,1.2589637,4.668480458,3.708004518,0.53431596,-3.3512081,0.356796418,0.082975506,True,0.408666667,12.95022222,-2044.708595,-2044.604389,0.622505,0.000349509,,0.25309,,,1.93563,C,2.0,1.96068,C,6.0,1.9502,C,13.0,0.07206,C,2.0,0.04584,C,6.0,0.03708,C,13.0,1.97679,C,24.0,1.9787,C,26.0,,,,0.02654,C,24.0,0.03254,C,26.0,,,,13.67470143,1.17788,1.28728,-3.315093521,-0.00963,1.07503,-0.53347,-0.245933,0.373493,-0.313,-8.743562244,-4.417224135,4.326338109,2.163169055,0.46228472,6.58039319,10.00882812
L186,67,38,5,Rh,P,P,1.396314162,C,C,129,126,1.405383708,C,C,128,125,7.620296543,P,Rh,C,H,38,67,120,123,9.323294763,P,Rh,C,H,5,67,120,124,0.601332464,0.65269754,0.541627842,0.547684495,0.290113679,0.350819978,0.222232575,0.211051062,0.912551249,0.954575102,0.873136414,0.872204622,111.2098222,292.6764406,2.541028453,2.417105185,0.585625932,0.93212472,0.922375839,0.624926293,0.667784838,0.63115334,0.534019685,63.06755373,69.90092444,68.66485447,1026.146245,3.727157418,2.165287296,6.066115959,4.947495925,0.000222549,-3.727157418,1.220338508,0.078076363,True,3.891,119.7268333,-3635.587056,-3635.429627,1.104631,0.000528019,1.91447,0.33279,1.91701,0.33672,1.94807,C,35.0,1.94338,C,39.0,1.9465,C,46.0,0.07836,C,35.0,0.09491,C,39.0,0.06849,C,46.0,1.94819,C,2.0,1.95795,C,6.0,1.92441,C,13.0,0.07216,C,2.0,0.05733,C,6.0,0.09424,C,13.0,7.147672764,1.27352,1.22043,-7.187998168,-0.17157,0.91485,0.98784,-0.557006,0.321153,0.311588,-7.77293214,-4.128239226,3.644692914,1.822346457,0.548743076,5.950585683,9.715350732
